level,type,attribute,instance,message
error,entity_rule,IfcShapeModel.WR11,"#39918=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39917))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39920=IfcProductDefinitionShape($,$,(#39912,#39918)),)) + where (#39920=IfcProductDefinitionShape($,$,(#39912,#39918)),) = #39918=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39917)).OfProductRepresentation + and 1 = sizeof((#40020=IfcRepresentationMap(#40019,#39918),)) + where (#40020=IfcRepresentationMap(#40019,#39918),) = #39918=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39917)).RepresentationMap + and 0 = sizeof(()) On instance: #39918=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39917))"
error,entity_rule,IfcShapeModel.WR11,"#40041=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40040))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#40043=IfcProductDefinitionShape($,$,(#40035,#40041)),)) + where (#40043=IfcProductDefinitionShape($,$,(#40035,#40041)),) = #40041=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40040)).OfProductRepresentation + and 1 = sizeof((#40143=IfcRepresentationMap(#40142,#40041),)) + where (#40143=IfcRepresentationMap(#40142,#40041),) = #40041=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40040)).RepresentationMap + and 0 = sizeof(()) On instance: #40041=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40040))"
error,entity_rule,IfcShapeModel.WR11,"#40164=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40163))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#40166=IfcProductDefinitionShape($,$,(#40158,#40164)),)) + where (#40166=IfcProductDefinitionShape($,$,(#40158,#40164)),) = #40164=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40163)).OfProductRepresentation + and 1 = sizeof((#40266=IfcRepresentationMap(#40265,#40164),)) + where (#40266=IfcRepresentationMap(#40265,#40164),) = #40164=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40163)).RepresentationMap + and 0 = sizeof(()) On instance: #40164=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40163))"
error,entity_rule,IfcShapeModel.WR11,"#40287=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40286))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#40289=IfcProductDefinitionShape($,$,(#40281,#40287)),)) + where (#40289=IfcProductDefinitionShape($,$,(#40281,#40287)),) = #40287=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40286)).OfProductRepresentation + and 1 = sizeof((#40389=IfcRepresentationMap(#40388,#40287),)) + where (#40389=IfcRepresentationMap(#40388,#40287),) = #40287=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40286)).RepresentationMap + and 0 = sizeof(()) On instance: #40287=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40286))"
error,entity_rule,IfcShapeModel.WR11,"#40410=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40409))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#40412=IfcProductDefinitionShape($,$,(#40404,#40410)),)) + where (#40412=IfcProductDefinitionShape($,$,(#40404,#40410)),) = #40410=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40409)).OfProductRepresentation + and 1 = sizeof((#40512=IfcRepresentationMap(#40511,#40410),)) + where (#40512=IfcRepresentationMap(#40511,#40410),) = #40410=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40409)).RepresentationMap + and 0 = sizeof(()) On instance: #40410=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40409))"
error,entity_rule,IfcShapeModel.WR11,"#40533=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40532))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#40535=IfcProductDefinitionShape($,$,(#40527,#40533)),)) + where (#40535=IfcProductDefinitionShape($,$,(#40527,#40533)),) = #40533=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40532)).OfProductRepresentation + and 1 = sizeof((#40635=IfcRepresentationMap(#40634,#40533),)) + where (#40635=IfcRepresentationMap(#40634,#40533),) = #40533=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40532)).RepresentationMap + and 0 = sizeof(()) On instance: #40533=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40532))"
error,entity_rule,IfcShapeModel.WR11,"#40656=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40655))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#40658=IfcProductDefinitionShape($,$,(#40650,#40656)),)) + where (#40658=IfcProductDefinitionShape($,$,(#40650,#40656)),) = #40656=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40655)).OfProductRepresentation + and 1 = sizeof((#40758=IfcRepresentationMap(#40757,#40656),)) + where (#40758=IfcRepresentationMap(#40757,#40656),) = #40656=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40655)).RepresentationMap + and 0 = sizeof(()) On instance: #40656=IfcShapeRepresentation(#375,'Box','BoundingBox',(#40655))"
error,entity_rule,IfcShapeModel.WR11,"#49817=IfcShapeRepresentation(#118,'Body','Brep',(#41753,#41805,#41857,#41909,#42897,#43885,#44873,#45861,#46849,#47837,#48825,#49813))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#49827=IfcProductDefinitionShape($,$,(#49817,#49825)),)) + where (#49827=IfcProductDefinitionShape($,$,(#49817,#49825)),) = #49817=IfcShapeRepresentation(#118,'Body','Brep',(#41753,#41805,#41857,#41909,#42897,#43885,#44873,#45861,#46849,#47837,#48825,#49813)).OfProductRepresentation + and 1 = sizeof((#49998=IfcRepresentationMap(#49997,#49817),)) + where (#49998=IfcRepresentationMap(#49997,#49817),) = #49817=IfcShapeRepresentation(#118,'Body','Brep',(#41753,#41805,#41857,#41909,#42897,#43885,#44873,#45861,#46849,#47837,#48825,#49813)).RepresentationMap + and 0 = sizeof(()) On instance: #49817=IfcShapeRepresentation(#118,'Body','Brep',(#41753,#41805,#41857,#41909,#42897,#43885,#44873,#45861,#46849,#47837,#48825,#49813))"
error,entity_rule,IfcShapeModel.WR11,"#49825=IfcShapeRepresentation(#375,'Box','BoundingBox',(#49824))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#49827=IfcProductDefinitionShape($,$,(#49817,#49825)),)) + where (#49827=IfcProductDefinitionShape($,$,(#49817,#49825)),) = #49825=IfcShapeRepresentation(#375,'Box','BoundingBox',(#49824)).OfProductRepresentation + and 1 = sizeof((#50000=IfcRepresentationMap(#49997,#49825),)) + where (#50000=IfcRepresentationMap(#49997,#49825),) = #49825=IfcShapeRepresentation(#375,'Box','BoundingBox',(#49824)).RepresentationMap + and 0 = sizeof(()) On instance: #49825=IfcShapeRepresentation(#375,'Box','BoundingBox',(#49824))"
error,entity_rule,IfcShapeModel.WR11,"#59063=IfcShapeRepresentation(#118,'Body','Brep',(#50999,#51051,#51103,#51155,#52143,#53131,#54119,#55107,#56095,#57083,#58071,#59059))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59071=IfcProductDefinitionShape($,$,(#59063,#59069)),)) + where (#59071=IfcProductDefinitionShape($,$,(#59063,#59069)),) = #59063=IfcShapeRepresentation(#118,'Body','Brep',(#50999,#51051,#51103,#51155,#52143,#53131,#54119,#55107,#56095,#57083,#58071,#59059)).OfProductRepresentation + and 1 = sizeof((#59241=IfcRepresentationMap(#59240,#59063),)) + where (#59241=IfcRepresentationMap(#59240,#59063),) = #59063=IfcShapeRepresentation(#118,'Body','Brep',(#50999,#51051,#51103,#51155,#52143,#53131,#54119,#55107,#56095,#57083,#58071,#59059)).RepresentationMap + and 0 = sizeof(()) On instance: #59063=IfcShapeRepresentation(#118,'Body','Brep',(#50999,#51051,#51103,#51155,#52143,#53131,#54119,#55107,#56095,#57083,#58071,#59059))"
error,entity_rule,IfcShapeModel.WR11,"#59069=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59068))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59071=IfcProductDefinitionShape($,$,(#59063,#59069)),)) + where (#59071=IfcProductDefinitionShape($,$,(#59063,#59069)),) = #59069=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59068)).OfProductRepresentation + and 1 = sizeof((#59243=IfcRepresentationMap(#59240,#59069),)) + where (#59243=IfcRepresentationMap(#59240,#59069),) = #59069=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59068)).RepresentationMap + and 0 = sizeof(()) On instance: #59069=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59068))"
error,entity_rule,IfcShapeModel.WR11,"#59278=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59274))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59286=IfcProductDefinitionShape($,$,(#59278,#59284)),)) + where (#59286=IfcProductDefinitionShape($,$,(#59278,#59284)),) = #59278=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59274)).OfProductRepresentation + and 1 = sizeof((#59492=IfcRepresentationMap(#59491,#59278),)) + where (#59492=IfcRepresentationMap(#59491,#59278),) = #59278=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59274)).RepresentationMap + and 0 = sizeof(()) On instance: #59278=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59274))"
error,entity_rule,IfcShapeModel.WR11,"#59284=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59283))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59286=IfcProductDefinitionShape($,$,(#59278,#59284)),)) + where (#59286=IfcProductDefinitionShape($,$,(#59278,#59284)),) = #59284=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59283)).OfProductRepresentation + and 1 = sizeof((#59494=IfcRepresentationMap(#59491,#59284),)) + where (#59494=IfcRepresentationMap(#59491,#59284),) = #59284=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59283)).RepresentationMap + and 0 = sizeof(()) On instance: #59284=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59283))"
error,entity_rule,IfcShapeModel.WR11,"#59539=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59529))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59549=IfcProductDefinitionShape($,$,(#59539,#59547)),)) + where (#59549=IfcProductDefinitionShape($,$,(#59539,#59547)),) = #59539=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59529)).OfProductRepresentation + and 1 = sizeof((#59700=IfcRepresentationMap(#59699,#59539),)) + where (#59700=IfcRepresentationMap(#59699,#59539),) = #59539=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59529)).RepresentationMap + and 0 = sizeof(()) On instance: #59539=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59529))"
error,entity_rule,IfcShapeModel.WR11,"#59547=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59546))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59549=IfcProductDefinitionShape($,$,(#59539,#59547)),)) + where (#59549=IfcProductDefinitionShape($,$,(#59539,#59547)),) = #59547=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59546)).OfProductRepresentation + and 1 = sizeof((#59702=IfcRepresentationMap(#59699,#59547),)) + where (#59702=IfcRepresentationMap(#59699,#59547),) = #59547=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59546)).RepresentationMap + and 0 = sizeof(()) On instance: #59547=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59546))"
error,entity_rule,IfcShapeModel.WR11,"#59741=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59737))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59749=IfcProductDefinitionShape($,$,(#59741,#59747)),)) + where (#59749=IfcProductDefinitionShape($,$,(#59741,#59747)),) = #59741=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59737)).OfProductRepresentation + and 1 = sizeof((#59899=IfcRepresentationMap(#59898,#59741),)) + where (#59899=IfcRepresentationMap(#59898,#59741),) = #59741=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59737)).RepresentationMap + and 0 = sizeof(()) On instance: #59741=IfcShapeRepresentation(#118,'Body','SweptSolid',(#59737))"
error,entity_rule,IfcShapeModel.WR11,"#59747=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59746))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#59749=IfcProductDefinitionShape($,$,(#59741,#59747)),)) + where (#59749=IfcProductDefinitionShape($,$,(#59741,#59747)),) = #59747=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59746)).OfProductRepresentation + and 1 = sizeof((#59901=IfcRepresentationMap(#59898,#59747),)) + where (#59901=IfcRepresentationMap(#59898,#59747),) = #59747=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59746)).RepresentationMap + and 0 = sizeof(()) On instance: #59747=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59746))"
error,entity_rule,IfcShapeModel.WR11,"#59990=IfcShapeRepresentation(#118,'Body','Clipping',(#59989))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#60007=IfcProductDefinitionShape($,$,(#59990,#59996,#60004)),)) + where (#60007=IfcProductDefinitionShape($,$,(#59990,#59996,#60004)),) = #59990=IfcShapeRepresentation(#118,'Body','Clipping',(#59989)).OfProductRepresentation + and 1 = sizeof((#60759=IfcRepresentationMap(#60758,#59990),)) + where (#60759=IfcRepresentationMap(#60758,#59990),) = #59990=IfcShapeRepresentation(#118,'Body','Clipping',(#59989)).RepresentationMap + and 0 = sizeof(()) On instance: #59990=IfcShapeRepresentation(#118,'Body','Clipping',(#59989))"
error,entity_rule,IfcShapeModel.WR11,"#59996=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59995))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#60007=IfcProductDefinitionShape($,$,(#59990,#59996,#60004)),)) + where (#60007=IfcProductDefinitionShape($,$,(#59990,#59996,#60004)),) = #59996=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59995)).OfProductRepresentation + and 1 = sizeof((#60761=IfcRepresentationMap(#60758,#59996),)) + where (#60761=IfcRepresentationMap(#60758,#59996),) = #59996=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59995)).RepresentationMap + and 0 = sizeof(()) On instance: #59996=IfcShapeRepresentation(#375,'Box','BoundingBox',(#59995))"
error,entity_rule,IfcShapeModel.WR11,"#60004=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#60002))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#60007=IfcProductDefinitionShape($,$,(#59990,#59996,#60004)),)) + where (#60007=IfcProductDefinitionShape($,$,(#59990,#59996,#60004)),) = #60004=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#60002)).OfProductRepresentation + and 1 = sizeof((#60763=IfcRepresentationMap(#60758,#60004),)) + where (#60763=IfcRepresentationMap(#60758,#60004),) = #60004=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#60002)).RepresentationMap + and 0 = sizeof(()) On instance: #60004=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#60002))"
error,entity_rule,IfcShapeModel.WR11,"#66447=IfcShapeRepresentation(#118,'Body','Brep',(#61945,#63119,#64293,#65467,#66059,#66129,#66199,#66260,#66321,#66382,#66443))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#66455=IfcProductDefinitionShape($,$,(#66447,#66453)),)) + where (#66455=IfcProductDefinitionShape($,$,(#66447,#66453)),) = #66447=IfcShapeRepresentation(#118,'Body','Brep',(#61945,#63119,#64293,#65467,#66059,#66129,#66199,#66260,#66321,#66382,#66443)).OfProductRepresentation + and 1 = sizeof((#67463=IfcRepresentationMap(#67462,#66447),)) + where (#67463=IfcRepresentationMap(#67462,#66447),) = #66447=IfcShapeRepresentation(#118,'Body','Brep',(#61945,#63119,#64293,#65467,#66059,#66129,#66199,#66260,#66321,#66382,#66443)).RepresentationMap + and 0 = sizeof(()) On instance: #66447=IfcShapeRepresentation(#118,'Body','Brep',(#61945,#63119,#64293,#65467,#66059,#66129,#66199,#66260,#66321,#66382,#66443))"
error,entity_rule,IfcShapeModel.WR11,"#66453=IfcShapeRepresentation(#375,'Box','BoundingBox',(#66452))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#66455=IfcProductDefinitionShape($,$,(#66447,#66453)),)) + where (#66455=IfcProductDefinitionShape($,$,(#66447,#66453)),) = #66453=IfcShapeRepresentation(#375,'Box','BoundingBox',(#66452)).OfProductRepresentation + and 1 = sizeof((#67465=IfcRepresentationMap(#67462,#66453),)) + where (#67465=IfcRepresentationMap(#67462,#66453),) = #66453=IfcShapeRepresentation(#375,'Box','BoundingBox',(#66452)).RepresentationMap + and 0 = sizeof(()) On instance: #66453=IfcShapeRepresentation(#375,'Box','BoundingBox',(#66452))"
error,entity_rule,IfcShapeModel.WR11,"#67514=IfcShapeRepresentation(#118,'Body','Clipping',(#67513))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#67531=IfcProductDefinitionShape($,$,(#67514,#67520,#67528)),)) + where (#67531=IfcProductDefinitionShape($,$,(#67514,#67520,#67528)),) = #67514=IfcShapeRepresentation(#118,'Body','Clipping',(#67513)).OfProductRepresentation + and 1 = sizeof((#67713=IfcRepresentationMap(#67712,#67514),)) + where (#67713=IfcRepresentationMap(#67712,#67514),) = #67514=IfcShapeRepresentation(#118,'Body','Clipping',(#67513)).RepresentationMap + and 0 = sizeof(()) On instance: #67514=IfcShapeRepresentation(#118,'Body','Clipping',(#67513))"
error,entity_rule,IfcShapeModel.WR11,"#67520=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67519))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#67531=IfcProductDefinitionShape($,$,(#67514,#67520,#67528)),)) + where (#67531=IfcProductDefinitionShape($,$,(#67514,#67520,#67528)),) = #67520=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67519)).OfProductRepresentation + and 1 = sizeof((#67715=IfcRepresentationMap(#67712,#67520),)) + where (#67715=IfcRepresentationMap(#67712,#67520),) = #67520=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67519)).RepresentationMap + and 0 = sizeof(()) On instance: #67520=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67519))"
error,entity_rule,IfcShapeModel.WR11,"#67528=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67526))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#67531=IfcProductDefinitionShape($,$,(#67514,#67520,#67528)),)) + where (#67531=IfcProductDefinitionShape($,$,(#67514,#67520,#67528)),) = #67528=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67526)).OfProductRepresentation + and 1 = sizeof((#67717=IfcRepresentationMap(#67712,#67528),)) + where (#67717=IfcRepresentationMap(#67712,#67528),) = #67528=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67526)).RepresentationMap + and 0 = sizeof(()) On instance: #67528=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67526))"
error,entity_rule,IfcShapeModel.WR11,"#67806=IfcShapeRepresentation(#118,'Body','Clipping',(#67805))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#67823=IfcProductDefinitionShape($,$,(#67806,#67812,#67820)),)) + where (#67823=IfcProductDefinitionShape($,$,(#67806,#67812,#67820)),) = #67806=IfcShapeRepresentation(#118,'Body','Clipping',(#67805)).OfProductRepresentation + and 1 = sizeof((#68580=IfcRepresentationMap(#68579,#67806),)) + where (#68580=IfcRepresentationMap(#68579,#67806),) = #67806=IfcShapeRepresentation(#118,'Body','Clipping',(#67805)).RepresentationMap + and 0 = sizeof(()) On instance: #67806=IfcShapeRepresentation(#118,'Body','Clipping',(#67805))"
error,entity_rule,IfcShapeModel.WR11,"#67812=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67811))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#67823=IfcProductDefinitionShape($,$,(#67806,#67812,#67820)),)) + where (#67823=IfcProductDefinitionShape($,$,(#67806,#67812,#67820)),) = #67812=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67811)).OfProductRepresentation + and 1 = sizeof((#68582=IfcRepresentationMap(#68579,#67812),)) + where (#68582=IfcRepresentationMap(#68579,#67812),) = #67812=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67811)).RepresentationMap + and 0 = sizeof(()) On instance: #67812=IfcShapeRepresentation(#375,'Box','BoundingBox',(#67811))"
error,entity_rule,IfcShapeModel.WR11,"#67820=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67818))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#67823=IfcProductDefinitionShape($,$,(#67806,#67812,#67820)),)) + where (#67823=IfcProductDefinitionShape($,$,(#67806,#67812,#67820)),) = #67820=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67818)).OfProductRepresentation + and 1 = sizeof((#68584=IfcRepresentationMap(#68579,#67820),)) + where (#68584=IfcRepresentationMap(#68579,#67820),) = #67820=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67818)).RepresentationMap + and 0 = sizeof(()) On instance: #67820=IfcShapeRepresentation(#15026,'Axis','Curve2D',(#67818))"
error,entity_rule,IfcShapeModel.WR11,"#74268=IfcShapeRepresentation(#118,'Body','Brep',(#69766,#70940,#72114,#73288,#73880,#73950,#74020,#74081,#74142,#74203,#74264))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#74276=IfcProductDefinitionShape($,$,(#74268,#74274)),)) + where (#74276=IfcProductDefinitionShape($,$,(#74268,#74274)),) = #74268=IfcShapeRepresentation(#118,'Body','Brep',(#69766,#70940,#72114,#73288,#73880,#73950,#74020,#74081,#74142,#74203,#74264)).OfProductRepresentation + and 1 = sizeof((#75278=IfcRepresentationMap(#75277,#74268),)) + where (#75278=IfcRepresentationMap(#75277,#74268),) = #74268=IfcShapeRepresentation(#118,'Body','Brep',(#69766,#70940,#72114,#73288,#73880,#73950,#74020,#74081,#74142,#74203,#74264)).RepresentationMap + and 0 = sizeof(()) On instance: #74268=IfcShapeRepresentation(#118,'Body','Brep',(#69766,#70940,#72114,#73288,#73880,#73950,#74020,#74081,#74142,#74203,#74264))"
